"Table 4  -Full list of first forenames given, Scotland, 2007",,,,

Boys,,,Girls,
Name,Number,,Name,Number
Marcello,1,,Karice,1
Marcin,1,,Karima,1
Marco,11,,Karina,8
Marcos,3,,Karine,1
Marcous,1,,Karis,17
Marcquis,1,,Karishma,1
Marcus,58,,Kariss,1
Mario,3,,Karissa,2
Marios,2,,Karla,11
Marius,1,,Karleigh,1
Mark,80,,Karley,1
Marko,1,,Karli,3
Markus,3,,Karlie,3
Marley,8,,Karly,10
Marlin,1,,Karmen,1
Marlon,1,,Karmyn,1
Maros,1,,Karn,1
Marshall,4,,Karolina,3
Martin,28,,Karrah,1
Marty,1,,Karris,1
Martyn,4,,Karyn,1
Marvellous,1,,Karys,7
Marvin,1,,Karyss,1
Marwan,2,,Kasandra,1
Maryk,1,,Kasey,22
Marzuq,1,,Kasey-Lee,2
Mashhood,1,,Kasey-Leigh,1
Mason,72,,Kasha,1
Mason-Jay,1,,Kashish,1
Masood,1,,Kashuf,1
Masson,1,,Kasi,1
Matas,1,,Kasja,1
Matej,1,,Kaska,1
Mateusz,6,,Kassey,1
Mathew,16,,Kassia,1
Mathias,1,,Kassidy,1
Mathu,1,,Kassie,1
Mathuyan,1,,Katalin-Bay,1
Mati,1,,Katarina,1
Matt,6,,Katarzyna,1
Matteo,6,,Kate,49
Matthew,350,,Katelin,3
Matthew-William,1,,Katelyn,24
Matthias,3,,Katelyne,1
Max,132,,Katelynn,1
Maxim,2,,Katerina,2
Maximilian,8,,Katey,1
Maximillian,1,,Katharine,5
Maximus,6,,Katherine,41
Maxwell,19,,Kathleen,7
Maxx,1,,Kathrina,1
Mayeul,1,,Kathryn,15
Mayson,1,,Kati,1
Mazin,1,,Katia,1
Mcbride,1,,Katie,410
McCaulley,1,,Katie-Ann,1
McKade,1,,Katie-Anne,2
McKauley,1,,Katie-Jo,1
McKay,1,,Katie-Lee,1
McKenzie,26,,Katie-Leigh,1
McLay,1,,Katie-Louise,1
Meftah,1,,Katie-Marie,2
Mehmet,2,,Kati-Marie,1
Mehraz,1,,Katlyn,1
Meko,1,,Katlyn-Louise,1
Melville,1,,Katrianne,1
Meshach,1,,Katrin,1
Meyzhward,1,,Katrina,8
Micah,5,,Katriona,3
Michael,197,,Katso,1
Michael-Alexander,1,,Katy,37
Michael-James,1,,Katya,3
Michal,5,,Katylee,1
Michat,1,,Katy-Leigh,1
Micheal,3,,Kavita,1
Michee,1,,Kay,3
Mickey,1,,Kaya,3
Miguel,1,,Kayah,2
Mika,2,,Kaycee,2
Mikael,1,,Kayci,4
Mi'kael,1,,Kaycie,2
Mikee,2,,Kayda,1
Mikey,27,,Kaydane,1
Mikhail,1,,Kayde,1
Mikolaj,4,,Kaydee,3
Miles,6,,Kayden,6
Millar,7,,Kaydence,6
Miller,12,,Kaydi,2
Milo,14,,Kaydie,3
Milos,2,,Kaydn,1
Milosz,5,,Kaye,1
Mir,1,,Kayla,145
Mirza,1,,Kayla-Anne,1
Mitch,2,,Kaylah,8
Mitchel,4,,Kaylah-Rose,1
Mitchell,37,,Kayla-Jayne,1
Moad,1,,Kayla-Mia,1
Moayd,1,,Kaylan,2
Mobeen,1,,Kayla-Skye,1
Modoulamin,1,,Kaylea,1
Modu,1,,Kaylee,8
Mohamad,1,,Kayleigh,93
Mohamed,8,,Kayleigh-Ann,1
Mohammad,35,,Kayleigh-Jane,1
Mohammad-Bilal,1,,Kayleigh-Jayne,1
Mohammed,70,,Kayleigh-Jeanne,1
Mohanad,1,,Kayleigh-Rose,1
Mohd,1,,Kaylen,1
Momin,1,,Kayley,14
Momooreoluwa,1,,Kaylie,3
Montague,1,,Kayliegh,2
Montgomery,2,,Kaylin,3
Monty,4,,Kaylyn,4
Moore,1,,Kaylynn,1
Moosa,1,,Kaysey,3
Moray,6,,Kaysha,1
Morgan,25,,Kaysie,1
Morgyn,1,,Kaytie,1
Morris,1,,Kaytlyne,1
Morton,1,,Kdi,1
Moshy,1,,Kealcy,1
Motade,1,,Kea-Lynn,1
Moyes,1,,Keana,1
Msughter,1,,Keanna,2
Mueez,1,,Keara-Leigh,1
Muhamadjavad,1,,Keela,1
Muhammad,54,,Keeley,18
Muhammed,10,,Keely,2
Muhsin,2,,Keely-Jo,1
Muir,1,,Keemaya,1
Munachi,1,,Keera,5
Muneeb,1,,Keerah,1
Mungo,4,,Keetza,1
Munir,1,,Keeva,6
Munmair,1,,Keeyra,1
Munro,3,,Keianna-Leigh,1
Murdo,7,,Keiara,1
Murray,91,,Keilee,1
Murrough,1,,Keilidh,1
Murry,1,,Keira,172
Musa,1,,Keira-Louise,1
Musse,1,,Keirna,1
Mustafa,5,,Keirra,1
Mustapha,1,,Keirra-Dawn,1
Muzammil,1,,Keisha,2
Muzzammil,1,,Keiva,1
Mykie,1,,Kelci,3
Myles,15,,Keleigh,1
Mylo,1,,Kelice,1
Nabeel,1,,Kelis,2
Nadeem,1,,Kelise,1
Nader,1,,Kelisse,2
Nagib,1,,Kellen,1
Naif,1,,Kellsey,1
Nairn,11,,Kellsie,1
Narvic,1,,Kelly,12
Nash,1,,Kellyanne,1
Nasser,1,,Kelly-Anne,1
Nassir,1,,Kelsay,1
Natan,2,,Kelsey,57
Nate,2,,Kelsey-Jo,1
Nathan,219,,Kelsey-Lee,1
Nathanael,1,,Kelsey-Leigh,1
Nathanial,1,,Kelsi,4
Nathaniel,21,,Kelsie,28
Nathan-Rae,1,,Kelsiee,1
Nawfal,1,,Kelsie-Leigh,2
Nayan,1,,Kelsie-Louise,1
Neco,1,,Kemi,1
Neil,21,,Kenadie,5
Nelson,1,,Kendal,3
Neo,3,,Kendall,2
Neshawn,1,,Kendra,7
Nevan,2,,Kendyl,1
Nevin,1,,Kendyll,1
Ngonidzashe,2,,Kenna,2
Nial,1,,Kennedi,3
Niall,18,,Kennedy,6
Nicholas,35,,Kenza,1
Nick,1,,Kenzi,5
Nickhill,1,,Kenzie,24
Nicki,2,,Kenzie-lee,1
Nickson,1,,Kenzie-Leigh,3
Nicky,3,,Kenzii,1
Nico,9,,Kenzi-Lea,1
Nicodemus,1,,Kenzy,1
Nicol,4,,Keonah-Jade,1
Nicolae,1,,Kera,1
Nicolas,4,,Keren,2
Nidhish,1,,Keri,7
Nihaal,1,,Keris,7
Nihal,1,,Kerri,9
Nikash,1,,Kerriannah,1
Nikhil,1,,Kerrie,5
Niki,1,,Kerrieann,1
Nikita,4,,Kerrigan,1
Nikodem,3,,Kerrin,2
Nikolai,1,,Kerrin-Martha,1
Nikos,1,,Kerris,5
Nilav,1,,Kerry,22
Niraj,1,,Kerryanne,3
Niro,1,,Kerry-Louise,1
Niven,4,,Kerryn,1
Noah,65,,Keryis,1
Noel,1,,Keryn,2
Nolan,1,,Kerys,4
Noor,1,,Kesia,1
Norman,1,,Ketsia,1
Norrie,1,,Kevaugh,1
Nuada,1,,Keyra,1
Nyah,1,,Keziah,2
Oakley,1,,Khadija,1
Oban,1,,Khadijah,3
Obieluem,1,,Khaela,1
Obosa,1,,Khaia,1
Odhran,2,,Khairah,2
Odin,1,,Khajusta,1
Odynn,1,,Khalida,1
Ogheneochuko,1,,Khansa,1
Ogheneruno,1,,Kharli,1
Ohran,1,,Khaya,2
Oilibhear,1,,Khayla,1
Oisin,6,,Kheanna,1
Ojima-Ojo,1,,Khelis,1
Okeoghene,1,,Khenzi-Crie,1
Olaf,1,,Kherys,1
Ola-Oluwa,1,,Khiana-Lee,1
Olaoluwapolorimi,1,,Khyla,1
Ole,2,,Khyralee,1
Olie,1,,Kia,5
Oliver,172,,Kiah,1
Olivier,6,,Kiana,2
Oliwier,3,,Kianna,2
Ollie,12,,Kiara,12
Olurotimi,1,,Ki'ara,1
Oluwadamilare,1,,Kiara-Angel,1
Oluwadamiloju,1,,Kiara-nikolle,1
Oluwafemi,1,,Kiarra,1
Oluwafikunayomi,1,,Kiarrah,1
Oluwalayomi,1,,Kiaya,4
Oluwatobiloba,1,,Kieara,3
Oluwatoni,1,,Kiera,47
Omar,5,,Kiera-Lee,1
Omri,1,,Kiera-Louise,2
Oran,7,,Kiera-Mickela,1
Orin,2,,Kieva,2
Orlando,1,,Kieya,1
Orley,1,,Kihanna,1
Orran,1,,Kilah-Rose,1
Orrick,1,,Kim,2
Orrin,3,,Kimberleigh,1
Orson,2,,Kimberley,14
Oryn,1,,Kimberly,6
Oscar,51,,Kimi,1
Osesenagha,1,,Kimmie,1
Oskar,10,,Kinga,2
Ossian,2,,Kingsley,1
Oswald,1,,Kinsey,1
Otto,1,,Kinza,2
Owain,1,,Kira,14
Owais,1,,Kiran,2
Owen,165,,Kiranpreet,1
Owyn,1,,Kiri,2
Oz,1,,Kirie,1
Ozzy,1,,Kirsteen,2
Pablo,2,,Kirsten,36
Pacey,1,,Kirstie,9
Padraig,2,,Kirstin,7
Paolo,1,,Kirsty,55
Pardeepraj,1,,Kirstyn,3
Parkash,1,,Kisha,1
Parker,3,,Kitana,1
Pascoe,1,,Kitty,1
Pasquale,1,,Kiyaleigh,1
Patrick,47,,Kiyara,1
Patrick-John,1,,Kizhi,1
Patrikas,1,,Kizzy,2
Patryk,8,,Klara,1
Paul,64,,Klaudia,7
Pavit,1,,Kloe,2
Pawel,2,,Kodey,1
Pawlo,1,,Kodi,4
Pearce,2,,Kodie,5
Pearse,1,,Komal,1
Pearsen,1,,Koni,1
Pedram,1,,Konnie,1
Pedro,1,,Konstancja,1
Peirce,2,,Koral,1
Peiyan,1,,Kori,5
Pele,1,,Kornelia,1
Peni,1,,Kornelija,1
Peregrine,1,,Krista,1
Peter,50,,Kristal,1
Phani,1,,Kristen,4
Philip,8,,Kristie,3
Philippos,1,,Kristin,4
Phinehas,1,,Kristina,1
Phoenix,4,,Kruz,1
Phoevos,1,,Krystal,6
Pierce,1,,Krystyna,1
Pierre-Antoine,1,,Kuzivakwashe,1
Pieter,1,,Kya,3
Pietro,1,,Kyalah,1
Piotr,6,,Kyesha,1
Porter,1,,Kyla,31
Prabhjoit,1,,Kyla-Grace,1
Prabodhan,1,,Kylah,3
Praise,1,,Kyleena,1
Pranav,2,,Kylen,1
Pravin,1,,Kyler,3
Precious,1,,Kylie,1
Prentice,1,,Kym,2
Presley,3,,Kyna,1
Preston,7,,Kyra,15
Preston-Jay,1,,Kyrah,1
Prinay,1,,Laaibah,3
Prince,2,,Labhaoise,1
Prithvi,1,,Lacci,1
Promise,1,,Lacey,29
Puneetpaul,1,,Laci,2
Pushkar,1,,Lacie,2
Qasim,2,,Lacy,2
Qirui,1,,Laia,2
Quinlan,3,,Laiba,5
Quinn,6,,Laibah,3
Radmiras,1,,Laila,14
Raees,1,,Laina,2
Raegan,3,,Laiyah,1
Rafael,2,,Lana,29
Rafal,2,,Lanah,1
Rafferty,1,,Lanakai,1
Rafi,1,,Lani,1
Raheem,1,,Lanna,4
Rahil,1,,Laoise,1
Rahim,2,,Lara,47
Rahman,1,,Lara-Jean,1
Raith,1,,Laranya,1
Raithin,1,,Larissa,3
Raja,5,,Larkin,1
Rajab-Ali,1,,Larosa,1
Rajan,1,,Laticha,1
Ralfs,1,,Latifa,1
Ralph,2,,Latisha,1
Ramanas,1,,Latoya,1
Ramit,1,,Launi,1
Ramone,1,,Laura,61
Ramsay,10,,Laura-Anne,1
Ramsey,1,,Laurabeth,1
Rana,1,,Laurajane,1
Ranolph,1,,Laura-Jane,1
Raphael,1,,Laura-Ruby,1
Rasmus,1,,Lauree-ann,1
Rasul,1,,Laurel,3
Raul,2,,Lauren,180
Raunaq,1,,Lauri,1
Ravin,1,,Laurianne,1
Ray,5,,Laurie,4
Rayaan,3,,Lauryn,14
Rayan,5,,Lavena,1
Rayane,1,,Lavinia,1
Rayden,1,,Laya,2
Rayhan,3,,Layaan,1
Raymond,6,,Layah,2
Rayne,1,,Layan,1
Rayyan,5,,Layla,53
Raza,1,,Layney,1
Reace,1,,Lea,6
Reagan,6,,Leah,169
Reean,1,,Lea-Jane,1
Reece,137,,Leanna,3
Reed,1,,Leanna-Jade,1
Reegan,2,,Leanne,4
Rees,1,,Leaya,1
Reese,3,,Leea,1
Reeve,1,,Leeah,1
Regan,3,,Leechan,1
Regean,1,,Leela,1
Reggie,2,,Leen,1
Rehaan,2,,Leena,2
Rehan,5,,Leeona,1
Reice,1,,Leetisha,1
Reid,2,,Leevi,1
Reigan,1,,Leia,11
Reilly,5,,Leigh,18
Reily,1,,Leigha,10
Reis,1,,Leighann,1
Reiss,10,,Leighanna,1
Remigiusz,1,,Leigh-Anna,1
Remo,1,,Leila,11
Remy,1,,Leilah,1
Ren,1,,Leilan,1
Renars,1,,Leilani,1
Reng,1,,Lekiesha,1
Rennie,1,,Lena,3
Reno,1,,Lene,1
Reo,2,,Leni,3
Reuben,30,,Lennix,1
Rexford,1,,Lenzy,1
Reynold,1,,Leona,45
Rhein,1,,Leonah,2
Rheo,1,,Leone,1
Rhett,1,,Leoni,5
Rheyden,1,,Leonie,3
Rhian,2,,Letitia,1
Rhoan,1,,Letizia,1
Rholmark,1,,Lettice,1
Rhoridh,1,,Levi,3
Rhuairidh,1,,Lexi,24
Rhuan,1,,Lexie,27
Rhuaridh,1,,Lexine,1
Rhudi,2,,Lexis,1
Rhy,1,,Lexy,1
Rhyan,1,,Leya,1
Rhyley,1,,Leyia,1
Rhyon,1,,Leyla,3
Rhys,168,,Leyna,2
Rhys-Bernard,1,,Leyre,1
Rhyse,3,,Lia,13
Riach,1,,Liala,1
Rian,13,,Liana,3
Ricards,1,,Lianna,6
Riccardo,1,,Lianne,1
Ricco,1,,Libbi,2
Rice,1,,Libbie,2
Richard,17,,Libbi-louise,1
Richey,1,,Libby,50
Richie,2,,Liberty,3
Ricky,5,,Lida,1
Rico,1,,Lidia,3
Ridley,1,,Liesje,1
Ridwan,1,,Light,1
Rihab,1,,Likiesha,1
Rihan,1,,Likitta,1
Rihards,1,,Lila,10
Rihonn,1,,Lilah,5
Rikki,1,,Lila-Jane,1
Riley,63,,Lileidh,1
Rio,19,,Lili,1
Rioden,1,,Lilia,5
Rishi,2,,Lilian,5
Ritchie,6,,Liliana,2
Rivan,1,,Lilias,2
Riyadh,1,,Lilie-Eve,1
Riyaj,1,,Lilie-May,1
Roan,5,,Lillay,1
Roark,1,,Lilley,1
Roary,1,,Lilli,4
Rob,1,,Lillia,1
Robbi,2,,Lillian,6
Robbie,135,,Lilliana,2
Robbie-lee,1,,Lilliarna,1
Robby,2,,Lillie,12
Robert,158,,Lillie-Mae,1
Robert-Gordon,1,,Lilly,37
Robertjohn,1,,Lilly-Angela,1
Robi,1,,Lillyann,1
Robin,14,,Lillyanne,1
Rocco,22,,Lilly-Rose,1
Roddy,4,,Lily,172
Roderick,2,,Lilya,1
Rodrigo,1,,Lilyana,1
Roen,1,,Lilygrace,1
Rogan,2,,Lily-Grace,1
Roger,1,,Lily-Mae,3
Rohaan,2,,Lily-May,1
Rohan,21,,Lily-Rose,1
Rohin,1,,Limbiadhe,1
Rohit,3,,Lina,2
Rokas,1,,Linda,5
Roman,10,,Linden,1
Ronald,3,,Lindsay,1
Ronan,31,,Linzi,2
Ronan-Benedict,1,,Liona,1
Ronin,6,,Lisa,21
Ronnie,2,,Lisa-Marie,2
Rooke,1,,Liu,1
Roray,1,,Liv,1
Rori,1,,Liva,2
Rorie,1,,Livia,4
Rory,141,,Livie,1
Roshan,1,,Liyah,1
Ross,223,,Liyema,1
Ross-Andrew,1,,Liza,2
Rossi,2,,Lizzie,2
Rowan,20,,Llana,1
Rowen,1,,Lmar,1
Roy,3,,Logan,4
Ruadhan,2,,Logyn,1
Ruaidhri,1,,Logyne,1
Ruairi,11,,Lois,41
Ruairidh,23,,Lok-Sum,1
Ruan,3,,Lola,39
Ruaraidh,9,,Lorelei,1
Ruari,16,,Loren,2
Ruaridh,30,,Lorena,2
Ruben,15,,Lori,8
Rubhan,1,,Lori-ann,2
Rubin,1,,Lorin,1
Rubyn,1,,Lorna,5
Rudi,6,,Lorne,1
Rudy,7,,Lorraine,2
Rufus,1,,Lotta,1
Rui,3,,Lotte,3
Ruo,1,,Lotti,1
Rupert,1,,Lottie,3
Ruslan,1,,Lotus,1
Russel,2,,Louanne,1
Russell,11,,Louella,1
Ryaan,1,,Louisa,22
Ryan,476,,Louise,49
Ryan-Lee,2,,Loulou,1
Ryden,2,,Lowena,1
Ryder,1,,Lowri,1
Ryese,1,,Loxi,1
Ryhs,1,,Lucee,1
Rylan,3,,Luci,6
Rylay,1,,Lucia,16
Rylee,2,,Luciana,2
Ryleigh,2,,Lucie,33
Ryley,10,,Lucie-Ann,1
Rylie,3,,Lucille,2
Ryo,1,,Lucinda,4
Ryszard,1,,Lucky,1
Saad,4,,Lucy,417
Sabeen,1,,Lucyanne,1
Sachkirat,1,,Lucy-Anne,1
Saffi,1,,Lucy-John,1
Saghun,1,,Luella,1
Sahaib,1,,Luighsighe,1
Sahbian,1,,Luisa,7
Sahil,1,,Luiza,1
Saif,5,,Lula,1
Saifaddine,1,,Lulu,2
Saim,1,,Lumi,2
Sajid,1,,Luna,4
Sajjad,1,,Lusiana,1
Salahudin,1,,Lybi,1
Salman,2,,Lydia,7
Salter,1,,Lyena,1
Salvador,1,,Lyla,9
Sam,162,,Lylah,1
Saman,1,,Lylakay,1
Samar,1,,Lyndsay,1
Samarjit,1,,Lyndsey,1
Samatar,1,,Lynn,2
Sambrid,1,,Lynsey,3
Sameer,4,,Lynsie,1
Sami,6,,Lyra,1
Samir,1,,Maanisha,1
Sami-Ullah,1,,Maariyah,1
Samual,1,,Mabel,3
Samuel,182,,Mabruka,1
Samuela,1,,Maca,1
Samy,1,,MacCartney,1
Sanaullah,1,,Macey,9
Sandro,1,,Macey-May,1
Sandy,10,,Machaela,1
Sanfur,1,,Maci,1
Sanjay,1,,Macie,3
Santiago,3,,Macie-Rose,1
Santino,2,,Maci-Jo,1
Satveer,1,,Mackalya,1
Saul,16,,Mackena,1
Saunders,1,,Mackenzie,17
Savin,1,,Macy,22
Sayad,1,,Macy-Ellie,1
Sayeed,1,,Maddi,2
Sayf,1,,Maddie,1
Scot,4,,Maddison,32
Scott,184,,Maddison-Leigh,1
Scott-Alexander,1,,Madeeha,1
Seaan,1,,Madelaine,2
Seamas,2,,Madeleine,32
Seamus,5,,Madeline,11
Sean,166,,Madelyn,1
Seane,1,,Madiha,3
Sean-James,1,,Madilyn,1
Sean-Paul,3,,Madinah,1
Sean-Ray,1,,Madisen,1
Seb,1,,Madisin,1
Sebastian,17,,Madison,96
Sebastien,3,,Madison-Rose,1
Selasi,1,,Madisson,1
Seonaidh,4,,Madisyn,2
Sephiroth,1,,Mae,4
Sergei,1,,Maeghan,1
Sergio,1,,Maeve,7
Seth,6,,Maewenn,1
Sethu,1,,Maeya,1
Seumas,2,,Magdalena,3
Shaarvin,1,,Magdalene,2
Shadow,1,,Maggi,1
Shae,6,,Maggie,6
Shahmir,1,,Maggy,1
Shai,2,,Maha,2
Shane,20,,Mahasen,1
Shannon,1,,Mahdiya,1
Sharland,1,,Mahek,2
Sharoz,1,,Mahnoor,2
Shaughn,1,,Mahum,1
Shaun,74,,Maia,28
Shaunpaul,1,,Maiah,1
Shaun-Paul,1,,Maighdlin,1
Shaun-Thomas,1,,Maija,1
Shaurya,1,,Maili,1
Shaw,1,,Mailli,1
Shawn,6,,Maimie,1
Shawnpaul,1,,Maira,1
Shay,32,,Mairead,5
Shayaan,1,,Mairi,15
Shayan,1,,Mairi-Ann,1
Shaye,3,,Mairin,1
Shayne,11,,Maisey,1
Shazil,1,,Maisha,1
Shea,9,,Maisi,1
Sheafan,1,,Maisie,43
Sheigh,1,,Maisie-Rae,1
Shenuk,1,,Maison,1
Sher,1,,Maisy,9
Shergo,1,,Maiya,4
Sheriff,1,,Maizie,2
Sherwyn,1,,Maizy,1
Shiloh,1,,Maja,13
Shiraz,1,,Majka,1
Shreeram,1,,Makaila,1
Shreyas,1,,Makala,2
Shyam,1,,Makayla,6
Siddhant,1,,Makenna,2
Siddharth,1,,Makenzie,1
Sidharth,1,,Malaeka,1
Sidney,1,,Malaika,4
Siergiej,1,,Malaikah,1
Silas,1,,Malak,1
Simon,4,,Malayka,1
Sinai,1,,Malebo,1
Skye,1,,Malecia,1
Sofian,1,,Maleetah,1
Sohaib,1,,Mali,1
Sohail,1,,Malia,2
Soham,1,,Maliha,2
Sohan,1,,Malika,1
Sol,6,,Malikah,1
Solomon,5,,Malina,1
Sonneey,1,,Malisa,1
Sonni,2,,Mallissaa,1
Sonny,42,,Man,1
Sorley,4,,Manahil,2
Soul,1,,Manal,2
Spencer,9,,Manar,1
Spondon,1,,Mandy,1
Stanislaw,1,,Manisha,2
Stanley,2,,Manon,1
Stefan,1,,Manwen,1
Stefano,1,,Mara,4
Stefin,1,,Maram,1
Stephen,59,,Marcedez,1
Stephenjunior,1,,Marcelina,1
Steve,1,,Marcella,1
Steven,52,,Marci,1
Steven-lee,1,,Marcia,1
Stevie,1,,Marcie,3
Stewart,16,,Marcy,4
Stewarty,1,,Maree,1
Strachan,1,,Maren,1
Struan,32,,Margaret,9
Stuart,63,,Margaret-Mary,1
Su,1,,Maria,38
Subhaan,1,,Mariam,12
Sudais,1,,Marian,2
Suheyb,1,,Mariana,3
Suilven,1,,Marianne,4
Sukhi,1,,Marie,9
Sukhpal,1,,Marieclare,1
Sukhvir,1,,Mariella,1
Sulayman,1,,Mariena,1
Sullivan,1,,Mariesha,1
Sultan,1,,Mariette,1
Sung,1,,Marin,1
Sunny,1,,Marina,1
Suraj,3,,Marion,1
Surien,1,,Maris,1
Sweyn,1,,Marisa,1
Syed,11,,Marissa,17
Sylvain,1,,Mariyah,3
Symon,1,,Marla,1
Szymon,9,,Marlee,1
Tadd,1,,Marley,3
Taddy,1,,Marli,2
Tadhg,2,,Marlie,1
Taegan,1,,Marni,3
Taegen,1,,Marnie,7
Tai,1,,Marriam,1
Tait,3,,Marrwa,1
Taiwo,1,,Marshall,1
Talha,1,,Marta,3
Taliesin,1,,Martha,25
Talon,1,,Martina,4
Talorcan,1,,Martine,2
Tamar,1,,Martyna,1
Tamiem,1,,Marwa,1
Tammam,1,,Marwad,1
Tanay,1,,Marwah,1
Tane,1,,Mary,13
Tanner,1,,Maryam,9
Tanvir,2,,Mary-Anne,1
Tanzeel,1,,Marybeth,1
Taonga,1,,Maryjane,1
Tarik,1,,Mary-Jane,1
Tariq-Jay,1,,Marykate,1
Tate,3,,Maryse,1
Taylan,2,,Marysia,1
Taylar,1,,Maryum,1
Tayler,2,,Mathilda,1
Taylor,104,,Matia,1
Taylor-Jay,2,,Matilda,21
Taylor-Lee,1,,Matylda,2
Tayo,1,,Maude,1
Tayyab,1,,Mauna,1
Tayye,1,,Maura,3
Tayyib,1,,Mawahib,1
Teagan,2,,Maxie,1
Tee,2,,Maxine,1
Teejay,4,,May,2
Tee-jay,2,,Maya,52
Tegan,1,,Maykayla,1
Teighen,1,,Maylea,1
Teiyib,1,,Mayra,1
Te-Jay,1,,Mckenzie,15
Temba,1,,McKenzie-Leigh,1
Teo,1,,Mea,1
Teodor,1,,Meabh,1
Teos,1,,Meadow,5
Terry,3,,Meagan,1
Teydren,1,,Meah,1
Theo,27,,Meara,1
Theodore,10,,Medeeha,1
Thiago,1,,Medina,1
Thierry,1,,Meenal,1
Thom,3,,Meerab,4
Thomas,268,,Megan,204
Thomas-Jay,3,,Meganlee,1
Thomson,1,,Megan-Louise,1
Thorben,1,,Megan-Rose,1
Thorfinn,3,,Megg,1
Thrinei,1,,Megha,1
Thumbiko,1,,Meghan,6
Tiago,3,,Meghana,1
Tian,2,,Mehek,1
Tiarnan,1,,Mehik,2
Tibet,1,,Mehr,1
Tieran,1,,Mehreen,1
Tiernan,3,,Mei,1
Timothy,3,,Meika,2
Timucin,1,,Meili,1
Tiree,1,,Meisha,1
Tisloh,1,,Melandra,1
Titi,1,,Melania,1
Titus,1,,Melanie,10
Tiylar,1,,Meledy,1
TJ,4,,Meleia,1
Tjay,1,,Melica,1
T'jay,1,,Melice,1
T-Jay,3,,Melis,1
Tobey,1,,Melisa,3
Tobi,1,,Melissa,64
Tobias,4,,Melissande,1
Tobie,1,,Melodi,1
Toby,33,,Melodie,1
Todd,4,,Melody,3
Tokinaga,1,,Mena,1
Toluwalase,1,,Menna,1
Tom,38,,Merab,1
Tomas,7,,Mercedes,9
Tomasz,2,,Mercedez,1
Tommi-Lee,1,,Mercy,1
Tommy,9,,Meredith,3
Tomson,1,,Meri,1
Tony,20,,Meriem,1
Torin,10,,Merin,2
Torquil,2,,Merina,1
Torran,2,,Merissa,1
Torrin,1,,Meron,1
Torsten,1,,Merran,1
Trafford,1,,Meryem,2
Trai,1,,Meryl,1
Travis,15,,Mhairade,1
Tre,1,,Mhairi,22
Trent,1,,Mhairi-Anne,1
Trey,2,,Mhari,1
Tristain,1,,Mhea,1
Tristan,15,,Mhia,1
Troy,14,,Mhirren,2
Tubagus,1,,Mhurain,1
Turki,1,,Mhyren,1
Turner,2,,Mia,192
Ty,6,,Miaah,1
Ty-Alexander,1,,Mia-Carmen,1
Tye,3,,Miah,7
Tyelor,1,,Mia-Jac,1
Tylar,3,,Miao,1
Tyler,142,,Mia-Rose,1
Tyler-James,3,,Micaila,1
Tyler-Jay,1,,Micall,1
Tyllor,1,,Micaylah,1
Tylor,1,,Michaela,20
Tymom,1,,Michaella,2
Tymon,1,,Michela,1
Tymoteusz,1,,Michelle,13
Tyra,1,,Mika,4
Tyree,1,,Mikaela,3
Tyrnan,1,,Mikayla,12
Tyrone,1,,Mikella,2
Tyson,2,,Mikka,1
Ubaid,1,,Miku,1
Ubayd,1,,Mila,8
Uchenna,1,,Milana,4
Uilleam,1,,Milandra,1
Umair,1,,Milena,2
Umar,3,,Miley,4
Umer,1,,Mili,1
Umut,1,,Milie,1
Urban,1,,Milla,6
Uri,1,,Millan,1
Usman,1,,Milley,1
Uzair,5,,Milli,3
Uzayr,1,,Millicent,4
Valen,1,,Millie,159
Valentin,1,,Millie-May,1
Valentino,1,,Milly,33
Valery,1,,Minaal,1
Valo,1,,Minah,1
Vasyl,1,,Mindi,1
Vedantsinh,1,,Mindy,1
Veeran,1,,Ming,1
Victor,7,,Minha,1
Victory,1,,Minna,2
Vinay,1,,Minnette,1
Vince,1,,Mira,2
Vincent,12,,Mirabelle,1
Vincenzo,2,,Miranda,1
Vinh,1,,Miranne,1
Vinnie,1,,Miren,1
Vithujan,1,,Miriam,10
Vladimir,1,,Mirin,5
Vladislav,1,,Mirin-May,1
Vrishin,1,,Mirran,2
Vuyolwethu,1,,Mirren,34
Wabuya,1,,Mirrin,7
Wai,1,,Mirryn,1
Walid,1,,Miryn,1
Wallace,4,,Misba,1
Walter,3,,Mischa,9
Waqaas,1,,Mishkat,1
Warkhas,1,,Missy,1
Warren,18,,Misty-Blue,1
Warrick,1,,Mitzi,1
Wasif,1,,Miya,19
Wayde,1,,Miyah,2
Wayne,4,,Miyha,1
Wei,1,,Mohaddesa,1
Wen,2,,Mollie,41
Wesley,5,,Molly,149
Wesley-Scott,1,,Molly-Jo,1
Wiktor,6,,Molly-Mae,1
Wilkie,1,,Molly-Mia,1
Will,4,,Molly-Rose,1
William,176,,Momina,3
William-John,1,,Monica,12
Willum,1,,Monika,2
Wilson,4,,Monique,2
Windsor,1,,Monta,1
Wojciech,2,,Morag,5
Woyenbrakemi,1,,Morgan,104
Wyatt,3,,Morgan-Lee,1
Wylie,1,,Morgan-Leigh,2
Wynn,1,,Morgen,2
Xabier,1,,Morgyn,2
Xander,8,,Morna,2
Xavier,3,,Mornach,1
Xiao,1,,Morran,1
Xida,1,,Morven,32
Xin,1,,Morvern,2
Xue,1,,Morvyn,2
Yadgor,1,,Morwen,1
Yago,1,,Morwena,1
Yahya,1,,Moryn,1
